workerid,hitId,condition,How Creative?-1,Increased AI use makes you feel-1,q1,q2,q3,q4,Hide Time,Page Load,q6,q7,How Creative?-2
5bd9eb1b1dcc41000132ae7e,66dd0fe39bfb33794b562bc9,generate,54,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:27:56.266Z,finding a word that fits all three,no,50
5810f69c7d3e6d0001df29a5,66dd0fe39bfb33794b562bc9,coach,29,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:25:53.123Z,look for a link,no,15
65e6238e5774c7e869f5defd,66dd0fe39bfb33794b562bc9,coach,20,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:26:32.753Z,"I was sounding out the words out loud, in order to try an establish a common word to go along with the three provided.",No issues.,20
65bf6a50211c74f0d87b9838,66dd0fe39bfb33794b562bc9,absent,53,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:23:43.384Z,I tried to come up with words that rhythm,No,57
645baa28065259753bfd898a,66dd0fe39bfb33794b562bc9,coach,20,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:22:12.983Z,reading the 3 words and trying to think of a link,no,15
5c0822f550d77a000164d7ce,66dd0fe39bfb33794b562bc9,generate,60,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:27:52.969Z,"Just a mental process of thinking of a word associated with one of the presented words, then seeing if it fit all three.",none at all!,60
5e79d99f6873570009367716,66dd0fe39bfb33794b562bc9,generate,58,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:27:31.269Z,Working through word by word to think of associated words and seeing if they fitted with the other words,No,53
6110db4e6d45d7849cd5231e,66dd0fe39bfb33794b562bc9,absent,85,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:20:39.089Z,Going over associated words in my head.,no,77
60394fde95a5a03dcc668c4b,66dd0fe39bfb33794b562bc9,absent,53,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:27:27.377Z,linking the 3 words.,no,53
5db1b1b6cd3329000ba29566,66dd0fe39bfb33794b562bc9,absent,6,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:28:51.287Z,no strategy,no,1
66ba29c86f75af4376414ca9,66dd0fe39bfb33794b562bc9,coach,57,More concerned than excited,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:27:17.356Z,I tried to think to something they had in common,nope,43
5e8b861386bb470531a727d4,66dd0fe39bfb33794b562bc9,generate,20,More concerned than excited,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:27:33.250Z,i tried to think of what words sounded okay going with all three,no,3
62abb1afcd1bb1a819c90a0c,66dd0fe39bfb33794b562bc9,coach,72,More concerned than excited,Somewhat easy,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:23:00.560Z,I tried to connect them using a sentence,No,82
544e94c4fdf99b50bd30726c,66dd0fe39bfb33794b562bc9,coach,71,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:28:28.082Z,"To think of a word associated with the first word, then seeing if it matched the other two, and continuing until it did",No,64
66d58bf20a9e61f3d4b541dd,66dd0fe39bfb33794b562bc9,absent,55,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:29:05.127Z,Picking one of the words as a starting point,No,52
6372639e99b4b50efc9eb4a6,66dd0fe39bfb33794b562bc9,coach,50,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:27:30.102Z,none,NA,13
5fb8dc3c8e8e964121c6aa4c,66dd0fe39bfb33794b562bc9,absent,31,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:27:58.911Z,Guessing and trying to use different words,no,8
5f02daa521345d453a228f9b,66dd0fe39bfb33794b562bc9,generate,25,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:25:11.875Z,no strategy at all,no,25
601e028aea41df251254119a,66dd0fe39bfb33794b562bc9,generate,18,Equally excited and concerned,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:26:04.090Z,Saying words out loud,n/a,18
5c55a56ae66e510001ee791d,66dd0fe39bfb33794b562bc9,coach,32,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:27:27.370Z,i just threw words around in my head,no,41
6658b1d8c5946493820c5cc4,66dd0fe39bfb33794b562bc9,coach,40,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:28:35.533Z,"I didn't have one, they just came to me!",No,30
6659a4d0fe7536ccbcf9c133,66dd0fe39bfb33794b562bc9,generate,88,Equally excited and concerned,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:28:20.693Z,Run through words in my head that could make sense with at least two of the words.,no,57
667c15768c92b802ade88571,66dd0fe39bfb33794b562bc9,absent,67,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:26:12.298Z,Just trying to remember words with one of the easy ones in the list and check if the others also make sense.,no,53
66b521160aa0725148e68863,66dd0fe39bfb33794b562bc9,absent,52,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:28:35.437Z,thinking of a related word for one of them and trying it with each of the other options,no,52
5dc5ab2bd9873541c1569918,66dd0fe39bfb33794b562bc9,generate,60,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:27:22.381Z,"look, say aloud, try first word that comes to mind with all three and contoinue until you hit on one that works with all three","No, only 'playing snake'",60
5c48c13bcae0ab0001890ce4,66dd0fe39bfb33794b562bc9,coach,15,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:27:54.528Z,no strategy - just looked at one word and a word popped into my head and I checked to see if worked with the other words. I did not use the AI as I didnt need it and also it made it even more complicated. it was easier to just look at the three words,no,18
6659f66b8b6bbc2b0d3396db,66dd0fe39bfb33794b562bc9,coach,66,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:28:07.450Z,"Choose a word that works for one word, then see if it fits the remaining 2 words.",N/A,66
5e1cf0eb65b6d3071f489de9,66dd0fe39bfb33794b562bc9,absent,45,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:29:09.510Z,nostrategy,no,38
66082020eb7b1780ba30a46f,66dd0fe39bfb33794b562bc9,generate,55,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:26:42.536Z,try out words that link with one of the words to see if they also link with the other two words,No,50
66869d65dd395debeaa09d0d,66dd0fe39bfb33794b562bc9,generate,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:28:37.962Z,"i didn't really have a strategy, just first word that came to mind",no,50
55d51a6b8ce09000127d4821,66dd0fe39bfb33794b562bc9,coach,50,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:28:07.150Z,I didn't really have one. They came to me naturally.,no,53
66a934ee4699d12335b4de09,66dd0fe39bfb33794b562bc9,coach,71,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:29:27.791Z,"Try to link two words together, and see if it fits the third word. If not, adjust and try again",No,72
66ba355c3a0c226afeb4c0c7,66dd0fe39bfb33794b562bc9,generate,35,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:27:20.574Z,going along each word and trying different variations of associated words,no,35
66c37693c9a53d4c176a9edc,66dd0fe39bfb33794b562bc9,absent,100,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:26:23.456Z,thinking about the most obvious word associated with one of the words and working backwards from there. if it didn't fit with the others then thinking of an alternative and starting the process again,no,100
66cf647660d3b99b68aa87ca,66dd0fe39bfb33794b562bc9,absent,40,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:25:51.550Z,I used my knowledge of words and imagination,No,45
57fde8979c39b3000179e347,66dd0fe39bfb33794b562bc9,absent,25,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:26:21.506Z,not sure I had a strategy - I found the first one tricky and the second one easy,none,25
645f2a337fcb0360de02c8cd,66dd0fe39bfb33794b562bc9,coach,12,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:28:27.410Z,Try to think of words that would link to the first word and see if that would apply to the following two words,No,12
5977369c435a7500011593ee,66dd0fe39bfb33794b562bc9,generate,70,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:27:20.996Z,I thought of how the words might be used in various contexts.,"Not a technical issue as such, but you did assume that everyone would know how to play 'Snake'. I have not played it & had no idea what to do. I simply saw a coloured square with a 2-pixel shape moving across it & had not a clue what I was expected to do with it, so I ignored it.",70
650864268a31fd9d2b8f84ee,66dd0fe39bfb33794b562bc9,absent,28,More excited than concerned,Very difficult,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:26:13.576Z,Think of a word that went with one of them and try it before and after the others.,no,20
5cab9c01291df900015c2849,66dd0fe39bfb33794b562bc9,generate,63,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:30:07.437Z,"I read the words. Then I tried to think of something that could be associated with the first one. Then I tested the word with the other two words. And if worked with all three, I typed it out.","No, I didn't.",64
5b5e01bf9351420001b7a83a,66dd0fe39bfb33794b562bc9,absent,50,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:29:34.329Z,Thinking about words I knew and how they fit together,no,51
66b60dafb85ab92bec7dbbc1,66dd0fe39bfb33794b562bc9,coach,64,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:29:31.698Z,trying to think of a word that went with all of them,No,57
66b4f70b9bb206058a15b932,66dd0fe39bfb33794b562bc9,absent,24,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:26:55.808Z,I was just thinking of many words I could that felt like they would fit so there was really no strategy.,Nope.,13
5f24a57c030da70af5ffd2bf,66dd0fe39bfb33794b562bc9,absent,76,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:29:44.579Z,Just to free associate between the words and look for linkages,I did not,75
5f68c02bfe85b202e0f00cc7,66dd0fe39bfb33794b562bc9,coach,51,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:27:26.426Z,To try to think of a fourth word relevant to the three words given.,None.,51
66d0dd436afd4f9aec8b4f29,66dd0fe39bfb33794b562bc9,generate,55,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:25:14.235Z,"Attempting to find meaningful co-relation of words, places, experiences and knowledge as well as words that sound or goes together.",No,30
62a72693ad239d8873b2d0bc,66dd0fe39bfb33794b562bc9,generate,4,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:28:52.543Z,Just thinking of the first word i could to fit each word given,None,6
5b9bb0fde43a4800019b52b5,66dd0fe39bfb33794b562bc9,generate,35,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:26:45.438Z,Just tried to use logic to see what word could fit.,No issues,35
6655a626a0a93488c8fb143b,66dd0fe39bfb33794b562bc9,generate,20,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:28:29.253Z,i didnt have a strategy,none,21
5e613251c61ddf000ab30b91,66dd0fe39bfb33794b562bc9,absent,60,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,18.784,2024-09-09T15:30:02.396Z,thought about the common word,none,75
5fef3d23f0b5edd6fabe8e64,66dd0fe39bfb33794b562bc9,coach,15,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:25:43.501Z,I just just to think of words that prefixed the ones listed,None,21
60ae58bc8c294827d300e31c,66dd0fe39bfb33794b562bc9,coach,69,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:29:14.526Z,Use brain,No,61
5cc06e622413ca0017f2cdd8,66dd0fe39bfb33794b562bc9,absent,83,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:29:07.191Z,trying to fit words before/after each word,no,95
5e6ce118673e50000c303890,66dd0fe39bfb33794b562bc9,generate,29,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:29:48.038Z,Think obvious,No,38
5e6ce118673e50000c303890,66dd0fe39bfb33794b562bc9,generate,29,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:29:48.038Z,Think obvious,No,38
5e50ecfc5bac4311db8b381b,66dd0fe39bfb33794b562bc9,absent,75,More concerned than excited,Very easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:30:48.941Z,Read them out loud and thought of the word automatically in my head,no,75
62ac48f8586465c87a4f17c2,66dd0fe39bfb33794b562bc9,generate,75,Equally excited and concerned,Somewhat easy,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:30:00.791Z,bringing to memory word that fits,no,75
66b5217d6bc26104a9607293,66dd0fe39bfb33794b562bc9,absent,12,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:28:49.110Z,thinking of the word for one word then seeing if it matched for the others,no,11
66bb4d2f18a6a22ba9a11a46,66dd0fe39bfb33794b562bc9,generate,50,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:29:02.424Z,Just read the words and see what springs to mind,No - other than don't know how to play snake!,50
574aff1b5bef980007af2745,66dd0fe39bfb33794b562bc9,generate,0,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:28:57.134Z,what made sense to me,no,0
5d35d574ed541e00194bbbd2,66dd0fe39bfb33794b562bc9,absent,65,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:30:12.555Z,try out one word and see if it fits with every word,No,70
5f05ef4bd552bc0009e5566c,66dd0fe39bfb33794b562bc9,absent,54,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:29:41.075Z,None,None,63
66b385f95944f6d15cdc74ff,66dd0fe39bfb33794b562bc9,absent,46,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:30:08.806Z,I tried to find one word and saw if it fit for the others as well,no,46
66af878c3e7cf007ff210bc7,66dd0fe39bfb33794b562bc9,generate,50,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:28:16.474Z,Trying to figure out if the first words in my head correlated with all the words.,No,50
5c5dadc66467ac0001b7fa53,66dd0fe39bfb33794b562bc9,absent,7,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:29:58.134Z,"no strategy needed, it was simple","no but it was boring, and very poorly paid",26
5de7900ceb1b0a6fe754b2c6,66dd0fe39bfb33794b562bc9,absent,80,Equally excited and concerned,Very easy,More excited than concerned,Neutral,A little helpful,0,2024-09-09T15:30:18.607Z,JUST WHATEVER FITS,NO,84
62b445062f732535911f91b7,66dd0fe39bfb33794b562bc9,coach,41,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:28:40.873Z,"trying to find something was really difficult, was trying to find things in common, but couldn't",no,0
63ea9c738b20fcda2fb74d17,66dd0fe39bfb33794b562bc9,coach,44,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:29:37.176Z,word associations,no,32
54847094fdf99b0379939c8e,66dd0fe39bfb33794b562bc9,generate,55,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:29:17.373Z,"I noticed both words quite quickly, yet I could not get any for the practice ones and had to use the AI ones.",No,61
65df47026c602c9ec870303b,66dd0fe39bfb33794b562bc9,absent,20,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:25:57.413Z,Think of words I know,One of the initial screens with the warning only showed the bottom half,20
650adea1667ebb9f8d394216,66dd0fe39bfb33794b562bc9,generate,61,Equally excited and concerned,Very difficult,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:30:11.030Z,JUST TRYING TO FIND THE COMMON WORD,NO,85
5ca35f23219293001653e971,66dd0fe39bfb33794b562bc9,absent,46,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:29:41.715Z,Tried to think of a word that went with at least one of the other words in the time available,No,48
5ee6a61f016ec2422f766fc9,66dd0fe39bfb33794b562bc9,absent,34,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:26:42.470Z,Thinking hard,none,33
66703d3e1078fb050306b4bc,66dd0fe39bfb33794b562bc9,coach,9,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:18:49.429Z,whatever popped in my head,no,34
66703d3e1078fb050306b4bc,66dd0fe39bfb33794b562bc9,coach,9,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:18:49.429Z,whatever popped in my head,no,34
654696643d59ab1463391adc,66dd0fe39bfb33794b562bc9,generate,60,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:29:28.938Z,word knowledge,none,60
654696643d59ab1463391adc,66dd0fe39bfb33794b562bc9,generate,60,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:29:28.938Z,word knowledge,none,60
5e3b0defeab8663234a735c0,66dd0fe39bfb33794b562bc9,coach,0,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:27:53.174Z,I went through various possibilites in my mind before deciding upon the most appropriate response.,None,0
60146b65fdf9854584747779,66dd0fe39bfb33794b562bc9,coach,20,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:26:52.766Z,"I tried to repeat the words in my head to see what other words could go before or after them, but every time I thought of a word that would go with one of them, when I tried it out with the others it didn't work... This was also my strategy during the practise rounds. I found the AI comments a bit distracting and felt they wasted a lot of time.",None,20
6658b1babc17230af657c303,66dd0fe39bfb33794b562bc9,generate,51,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:29:24.488Z,associating a word with the first option and using process of elimination with the other two words until finding a word that match all 3.,no,35
606f7c477740aa708877c818,66dd0fe39bfb33794b562bc9,absent,34,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:30:26.497Z,trying to come up with something that connected 2 of them then seeing if it fit with the third word,no,39
664e3627d723882ce7dab890,66dd0fe39bfb33794b562bc9,absent,60,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:29:17.425Z,Trying single word and seeing if they matched the other word options.,None,54
665d474fb596a3558adc1e8c,66dd0fe39bfb33794b562bc9,coach,49,More excited than concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:25:40.591Z,Trying to form sentences with the words,No,57
665d474fb596a3558adc1e8c,66dd0fe39bfb33794b562bc9,coach,49,More excited than concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:25:40.591Z,Trying to form sentences with the words,No,57
5d542c3a5af5900019bc80c4,66dd0fe39bfb33794b562bc9,coach,68,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:31:37.546Z,didn't have one  - the words just popped into my mind,no,49
5c4b85a1dccaa800016b4821,66dd0fe39bfb33794b562bc9,absent,39,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:29:28.117Z,try to find a word for at least 2 of the words needed.,No issues.,35
6697c11cb2a452583e99cd86,66dd0fe39bfb33794b562bc9,absent,20,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:31:49.312Z,Trying to think of what links them,No,20
669d368a3180b9eee62e4851,66dd0fe39bfb33794b562bc9,absent,69,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:27:50.274Z,first will have to try the words in my thoughts and see if it makes a meaning then i input it,no i didn't,69
669d368a3180b9eee62e4851,66dd0fe39bfb33794b562bc9,absent,69,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:27:50.274Z,first will have to try the words in my thoughts and see if it makes a meaning then i input it,no i didn't,69
5953d37b3d663c00011d233c,66dd0fe39bfb33794b562bc9,coach,13,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:29:10.579Z,just thought about the words and hoped for the best,no,12
662fc716b5243039ab4f31bb,66dd0fe39bfb33794b562bc9,absent,0,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:29:43.522Z,trying to link them together,No,74
6664aff313672880c2b0ba59,66dd0fe39bfb33794b562bc9,generate,20,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:28:05.142Z,Trying to find a word that I recognised that matched and then seeing if it fitted all three. I found the practice rounds much easier.,No.,20
669d368a3180b9eee62e4851,66dd0fe39bfb33794b562bc9,absent,69,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:27:50.274Z,first will have to try the words in my thoughts and see if it makes a meaning then i input it,no i didn't,69
6613f7a0f00c48288ff506bf,66dd0fe39bfb33794b562bc9,generate,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:29:15.459Z,found a linking word for one of the words and then went to see if it linked with the second,no,50
57144a4cc9fbf700124c0ed5,66dd0fe39bfb33794b562bc9,generate,9,Equally excited and concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:31:28.695Z,"I just used the first word that came to mind, then tested whether that word would make sense with all 3 words.",No,10
62b1ca10f34adfd4c7a2449f,66dd0fe39bfb33794b562bc9,coach,31,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:30:07.620Z,I thought of individual words linked with each associated word,no,12
66981b393cc9aa338d5e2c19,66dd0fe39bfb33794b562bc9,coach,59,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:31:36.087Z,look at each word & see if anything sprung to mind. if a word came up then try with each to see if it fits,no,59
66981b393cc9aa338d5e2c19,66dd0fe39bfb33794b562bc9,coach,59,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:31:36.087Z,look at each word & see if anything sprung to mind. if a word came up then try with each to see if it fits,no,59
6658bd4654c5fa645add5cc0,66dd0fe39bfb33794b562bc9,coach,8,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:26:28.561Z,"to go through each of the words individually coming up with a word the seeing if this matches the others, then moving on to the next word.",no,4
60017449682ed3025a873e3d,66dd0fe39bfb33794b562bc9,generate,100,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:30:16.263Z,PUTTING THE NEW WORD BEFORE OR AFTER,NO,100
5f33f48e7a8953257c8d5923,66dd0fe39bfb33794b562bc9,absent,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:30:15.299Z,just tried finding connective words to one word then see if they connected with the others,no,33
6612c390357111d4d83571f5,66dd0fe39bfb33794b562bc9,absent,25,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:23:43.385Z,i did not have one,no,26
63d79d9bdcff357d2f18fff0,66dd0fe39bfb33794b562bc9,absent,25,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:29:51.793Z,saying the words in my head,no,40
661bd9a8ac3c7e05dc6ba8ec,66dd0fe39bfb33794b562bc9,generate,20,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:30:03.718Z,Just tried to think of words associated with each word to find a common one. This was a slow approach I think,n/a,22
5fb8d29daff3bb26b233b979,66dd0fe39bfb33794b562bc9,generate,10,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:28:59.083Z,Finding a word that matched with one of the words then checking it matched with the other two.,None,10
6672a85ed94138e666c2d76b,66dd0fe39bfb33794b562bc9,generate,100,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:30:01.415Z,not sure,no,100
5e25d748cf445f81e521f802,66dd0fe39bfb33794b562bc9,absent,90,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:30:42.155Z,start with the most obvious and see if it fits the other two words,no,90
5a022e98728b1b0001ad8b6b,66dd0fe39bfb33794b562bc9,coach,11,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:30:04.495Z,Similar words,No.,11
5b9b7d4608c0fc0001472a30,66dd0fe39bfb33794b562bc9,generate,20,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:29:51.606Z,"no strategy really, just try to think of something that worked with all 3. Pretty sure got first one wrong.",no,22
65cfac58ec2d09d80040f455,66dd0fe39bfb33794b562bc9,absent,52,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:30:48.915Z,Trying to think of compound words and finding at least two in common,No,53
5adef952f6b58c0001fa755b,66dd0fe39bfb33794b562bc9,generate,56,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:31:15.647Z,"No strategy, the words just popped into my head","None. I found the AI distracting, it didn't give me time to think for myself.",55
57f5637607293b0001511380,66dd0fe39bfb33794b562bc9,generate,3,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:26:25.120Z,just thinking in my head and trying to try a word for each word.,no,11
6658bdd4f45df15a18d4a931,66dd0fe39bfb33794b562bc9,coach,50,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:33:22.747Z,"Think of an associated word for one word, and then trying that word against the other two to see it also made an associated word-pair that made sense.",No.,15
5f53b958c8cfea6e2104c5b6,66dd0fe39bfb33794b562bc9,coach,13,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:31:13.589Z,Saying the words aloud and seeing what came to mind. Testing my new word with each word wriiten.,No,13
6658c23f8e28e3383feae6e9,66dd0fe39bfb33794b562bc9,coach,26,More excited than concerned,Very easy,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:32:14.534Z,using my knowledge of words,no,31
5d20c6d5b1e50a001c19e622,66dd0fe39bfb33794b562bc9,generate,4,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:31:04.988Z,\ntry to find a word that would go with the suggested words,"Only that I have no idea how to play snake, having never played it.",3
