workerid,hitId,condition,phase,item_name,response,onTime,is_correct
66a68c7589bc09c861687bed,66dd0fe39bfb33794b562bc9,absent,test,snow,snow,True,True
66a68c7589bc09c861687bed,66dd0fe39bfb33794b562bc9,absent,test,soap,soap,True,True
5f9ac9de923dca223848cf19,66dd0fe39bfb33794b562bc9,coach,practice,brush,brush,True,True
5f9ac9de923dca223848cf19,66dd0fe39bfb33794b562bc9,coach,practice,hole,cub,True,False
5f9ac9de923dca223848cf19,66dd0fe39bfb33794b562bc9,coach,practice,turn,warm,False,False
5f9ac9de923dca223848cf19,66dd0fe39bfb33794b562bc9,coach,test,street,road,True,False
5f9ac9de923dca223848cf19,66dd0fe39bfb33794b562bc9,coach,test,space,military,False,False
66d71b5d4836fe1552692afd,66dd0fe39bfb33794b562bc9,coach,practice,hole,hunt,False,False
66d71b5d4836fe1552692afd,66dd0fe39bfb33794b562bc9,coach,practice,pit,sticky,True,False
66d71b5d4836fe1552692afd,66dd0fe39bfb33794b562bc9,coach,practice,cart,barrow,True,False
66d71b5d4836fe1552692afd,66dd0fe39bfb33794b562bc9,coach,test,turn,turn,True,True
66d71b5d4836fe1552692afd,66dd0fe39bfb33794b562bc9,coach,test,blue,feather,True,False
66d9e402f87afe5f8f1dadbd,66dd0fe39bfb33794b562bc9,coach,practice,bar,Man,True,False
66d9e402f87afe5f8f1dadbd,66dd0fe39bfb33794b562bc9,coach,practice,saw,Gold,True,False
66d9e402f87afe5f8f1dadbd,66dd0fe39bfb33794b562bc9,coach,practice,door,Door,True,True
66d9e402f87afe5f8f1dadbd,66dd0fe39bfb33794b562bc9,coach,test,day,Time,True,False
66d9e402f87afe5f8f1dadbd,66dd0fe39bfb33794b562bc9,coach,test,candle,Party,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,door,fly,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,soap,house,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,test,girl,ship,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,test,spider,spider,True,True
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,door,fly,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,soap,house,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,test,girl,ship,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,test,spider,spider,True,True
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,door,fly,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,soap,house,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,test,girl,ship,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,test,spider,spider,True,True
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,door,fly,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,soap,house,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,test,girl,ship,True,False
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,test,spider,spider,True,True
66d05ec420346b6927f31942,66dd0fe39bfb33794b562bc9,coach,practice,turn,winter,False,False
66d05ec420346b6927f31942,66dd0fe39bfb33794b562bc9,coach,practice,blue,blue,True,True
66d05ec420346b6927f31942,66dd0fe39bfb33794b562bc9,coach,practice,snow,volcano,True,False
66d05ec420346b6927f31942,66dd0fe39bfb33794b562bc9,coach,test,spider,false,True,False
66d05ec420346b6927f31942,66dd0fe39bfb33794b562bc9,coach,test,tree,hold,True,False
5ea5856f110e69000a0f7509,66dd0fe39bfb33794b562bc9,coach,practice,saw,STONE,False,False
5ea5856f110e69000a0f7509,66dd0fe39bfb33794b562bc9,coach,practice,blood,BLOOD,True,True
5ea5856f110e69000a0f7509,66dd0fe39bfb33794b562bc9,coach,practice,space,SPACE,True,True
5ea5856f110e69000a0f7509,66dd0fe39bfb33794b562bc9,coach,test,hole,HOLE,False,True
5ea5856f110e69000a0f7509,66dd0fe39bfb33794b562bc9,coach,test,brush,SPRAY,True,False
66767a55ef6f2c01681b791c,66dd0fe39bfb33794b562bc9,generate,practice,girl,girl,True,True
66767a55ef6f2c01681b791c,66dd0fe39bfb33794b562bc9,generate,practice,bank,bank,True,True
66767a55ef6f2c01681b791c,66dd0fe39bfb33794b562bc9,generate,practice,bar,bar,True,True
66767a55ef6f2c01681b791c,66dd0fe39bfb33794b562bc9,generate,test,door,stop,False,False
66767a55ef6f2c01681b791c,66dd0fe39bfb33794b562bc9,generate,test,snow,flake,True,False
5ec11bc32098320117b00b57,66dd0fe39bfb33794b562bc9,coach,practice,turn,turn,True,True
5ec11bc32098320117b00b57,66dd0fe39bfb33794b562bc9,coach,practice,blue,copy,True,False
5ec11bc32098320117b00b57,66dd0fe39bfb33794b562bc9,coach,practice,trap,dune,False,False
5ec11bc32098320117b00b57,66dd0fe39bfb33794b562bc9,coach,test,gold,gold,True,True
5ec11bc32098320117b00b57,66dd0fe39bfb33794b562bc9,coach,test,pot,pot,True,True
57308d1530a5560010ecbc1a,66dd0fe39bfb33794b562bc9,absent,practice,ball,ball,True,True
57308d1530a5560010ecbc1a,66dd0fe39bfb33794b562bc9,absent,practice,saw,fairy,True,False
57308d1530a5560010ecbc1a,66dd0fe39bfb33794b562bc9,absent,practice,brush,brush,True,True
57308d1530a5560010ecbc1a,66dd0fe39bfb33794b562bc9,absent,test,street,Road,True,False
57308d1530a5560010ecbc1a,66dd0fe39bfb33794b562bc9,absent,test,snow,phone,False,False
66c4ed68df042675aa0b3143,66dd0fe39bfb33794b562bc9,absent,practice,coat,coat,True,True
66c4ed68df042675aa0b3143,66dd0fe39bfb33794b562bc9,absent,practice,soap,house,True,False
66c4ed68df042675aa0b3143,66dd0fe39bfb33794b562bc9,absent,practice,trap,white,True,False
66c4ed68df042675aa0b3143,66dd0fe39bfb33794b562bc9,absent,test,band,band,True,True
66c4ed68df042675aa0b3143,66dd0fe39bfb33794b562bc9,absent,test,bank,bank,True,True
66d9cd06e207a93377f7820e,66dd0fe39bfb33794b562bc9,absent,practice,hole,hole,True,True
66d9cd06e207a93377f7820e,66dd0fe39bfb33794b562bc9,absent,practice,soap,towel,False,False
66d9cd06e207a93377f7820e,66dd0fe39bfb33794b562bc9,absent,practice,turn,turn,True,True
66d9cd06e207a93377f7820e,66dd0fe39bfb33794b562bc9,absent,test,brush,brush,True,True
66d9cd06e207a93377f7820e,66dd0fe39bfb33794b562bc9,absent,test,ball,ball,True,True
5823c1b185e40e00012f2e68,66dd0fe39bfb33794b562bc9,absent,practice,soap,soap,True,True
5823c1b185e40e00012f2e68,66dd0fe39bfb33794b562bc9,absent,practice,space,space,True,True
5823c1b185e40e00012f2e68,66dd0fe39bfb33794b562bc9,absent,practice,pot,pot,True,True
5823c1b185e40e00012f2e68,66dd0fe39bfb33794b562bc9,absent,test,saw,milk,True,False
5823c1b185e40e00012f2e68,66dd0fe39bfb33794b562bc9,absent,test,camp,fair,True,False
665a00d9581153685eceb8d2,66dd0fe39bfb33794b562bc9,absent,practice,hole,URBAN,True,False
665a00d9581153685eceb8d2,66dd0fe39bfb33794b562bc9,absent,practice,spider,SPIDER,True,True
665a00d9581153685eceb8d2,66dd0fe39bfb33794b562bc9,absent,practice,door,MOUSE,True,False
665a00d9581153685eceb8d2,66dd0fe39bfb33794b562bc9,absent,test,ball,BALL,True,True
665a00d9581153685eceb8d2,66dd0fe39bfb33794b562bc9,absent,test,turn,HOOK,True,False
5e2b36b28ef3f2000d8600c2,66dd0fe39bfb33794b562bc9,generate,practice,blue,blue,True,True
5e2b36b28ef3f2000d8600c2,66dd0fe39bfb33794b562bc9,generate,practice,tree,plant,True,False
5e2b36b28ef3f2000d8600c2,66dd0fe39bfb33794b562bc9,generate,practice,long,up,True,False
5e2b36b28ef3f2000d8600c2,66dd0fe39bfb33794b562bc9,generate,test,space,navy,True,False
5e2b36b28ef3f2000d8600c2,66dd0fe39bfb33794b562bc9,generate,test,candle,candle,True,True
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,practice,coat,coat,True,True
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,practice,blood,blood,True,True
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,practice,camp,sale,True,False
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,test,cart,chair,True,False
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,test,pit,jam,True,False
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,practice,coat,coat,True,True
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,practice,blood,blood,True,True
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,practice,camp,sale,True,False
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,test,cart,chair,True,False
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,test,pit,jam,True,False
5f2fdb4c86389a0388c01c08,66dd0fe39bfb33794b562bc9,absent,practice,bar,Bar,True,True
5f2fdb4c86389a0388c01c08,66dd0fe39bfb33794b562bc9,absent,practice,saw,saw,True,True
5f2fdb4c86389a0388c01c08,66dd0fe39bfb33794b562bc9,absent,practice,long,line,True,False
5f2fdb4c86389a0388c01c08,66dd0fe39bfb33794b562bc9,absent,test,candle,up,True,False
5f2fdb4c86389a0388c01c08,66dd0fe39bfb33794b562bc9,absent,test,hole,hole,True,True
5a5b6255f6c5170001950ae0,66dd0fe39bfb33794b562bc9,coach,practice,camp,camp,True,True
5a5b6255f6c5170001950ae0,66dd0fe39bfb33794b562bc9,coach,practice,tree,face,False,False
5a5b6255f6c5170001950ae0,66dd0fe39bfb33794b562bc9,coach,practice,space,cabin,True,False
5a5b6255f6c5170001950ae0,66dd0fe39bfb33794b562bc9,coach,test,pot,pork,True,False
5a5b6255f6c5170001950ae0,66dd0fe39bfb33794b562bc9,coach,test,brush,brush,True,True
596c8dce12209100018745de,66dd0fe39bfb33794b562bc9,absent,practice,snow,snow,True,True
596c8dce12209100018745de,66dd0fe39bfb33794b562bc9,absent,practice,common,common,True,True
596c8dce12209100018745de,66dd0fe39bfb33794b562bc9,absent,practice,bar,bar,True,True
596c8dce12209100018745de,66dd0fe39bfb33794b562bc9,absent,test,bank,bank,True,True
596c8dce12209100018745de,66dd0fe39bfb33794b562bc9,absent,test,camp,sun,True,False
62b35d7693a267af341a1822,66dd0fe39bfb33794b562bc9,coach,practice,trap,trap,True,True
62b35d7693a267af341a1822,66dd0fe39bfb33794b562bc9,coach,practice,gold,gold,True,True
62b35d7693a267af341a1822,66dd0fe39bfb33794b562bc9,coach,practice,spider,spider,True,True
62b35d7693a267af341a1822,66dd0fe39bfb33794b562bc9,coach,test,tree,tree,True,True
62b35d7693a267af341a1822,66dd0fe39bfb33794b562bc9,coach,test,cart,bag,True,False
66a692d844890a480ea66772,66dd0fe39bfb33794b562bc9,absent,practice,hole,hole,True,True
66a692d844890a480ea66772,66dd0fe39bfb33794b562bc9,absent,practice,brush,colour,True,False
66a692d844890a480ea66772,66dd0fe39bfb33794b562bc9,absent,practice,snow,snow,True,True
66a692d844890a480ea66772,66dd0fe39bfb33794b562bc9,absent,test,saw,saw,True,True
66a692d844890a480ea66772,66dd0fe39bfb33794b562bc9,absent,test,bar,bar,True,True
663b7ad234b11a3aa63c6685,66dd0fe39bfb33794b562bc9,coach,practice,coat,coat,True,True
663b7ad234b11a3aa63c6685,66dd0fe39bfb33794b562bc9,coach,practice,gold,gold,False,True
663b7ad234b11a3aa63c6685,66dd0fe39bfb33794b562bc9,coach,practice,tree,Tree,True,True
663b7ad234b11a3aa63c6685,66dd0fe39bfb33794b562bc9,coach,test,blue,Tree,False,False
663b7ad234b11a3aa63c6685,66dd0fe39bfb33794b562bc9,coach,test,bank,Bank,True,True
6659683e96aa5518f741716e,66dd0fe39bfb33794b562bc9,absent,practice,street,switch,True,False
6659683e96aa5518f741716e,66dd0fe39bfb33794b562bc9,absent,practice,candle,candle,True,True
6659683e96aa5518f741716e,66dd0fe39bfb33794b562bc9,absent,practice,blue,press,True,False
6659683e96aa5518f741716e,66dd0fe39bfb33794b562bc9,absent,test,common,common,True,True
6659683e96aa5518f741716e,66dd0fe39bfb33794b562bc9,absent,test,hole,hole,True,True
60887cbf254deb7ab5095f77,66dd0fe39bfb33794b562bc9,generate,practice,door,door,True,True
60887cbf254deb7ab5095f77,66dd0fe39bfb33794b562bc9,generate,practice,pit,sweet,True,False
60887cbf254deb7ab5095f77,66dd0fe39bfb33794b562bc9,generate,practice,day,Day,True,True
60887cbf254deb7ab5095f77,66dd0fe39bfb33794b562bc9,generate,test,coat,dove,True,False
60887cbf254deb7ab5095f77,66dd0fe39bfb33794b562bc9,generate,test,tree,hand,True,False
5e5f8c16394d082c15a4e93a,66dd0fe39bfb33794b562bc9,coach,practice,long,long,False,True
5e5f8c16394d082c15a4e93a,66dd0fe39bfb33794b562bc9,coach,practice,ball,age,False,False
5e5f8c16394d082c15a4e93a,66dd0fe39bfb33794b562bc9,coach,practice,spider,spider,True,True
5e5f8c16394d082c15a4e93a,66dd0fe39bfb33794b562bc9,coach,test,hole,out,True,False
5e5f8c16394d082c15a4e93a,66dd0fe39bfb33794b562bc9,coach,test,girl,girl,True,True
668aebb90be8f04729bd4997,66dd0fe39bfb33794b562bc9,absent,practice,brush,green,True,False
668aebb90be8f04729bd4997,66dd0fe39bfb33794b562bc9,absent,practice,pit,black,True,False
668aebb90be8f04729bd4997,66dd0fe39bfb33794b562bc9,absent,practice,ball,ball,True,True
668aebb90be8f04729bd4997,66dd0fe39bfb33794b562bc9,absent,test,bar,step,True,False
668aebb90be8f04729bd4997,66dd0fe39bfb33794b562bc9,absent,test,horn,horn,True,True
64f3036a5b5f2feae0b1f51b,66dd0fe39bfb33794b562bc9,absent,practice,street,floor,True,False
64f3036a5b5f2feae0b1f51b,66dd0fe39bfb33794b562bc9,absent,practice,common,common,True,True
64f3036a5b5f2feae0b1f51b,66dd0fe39bfb33794b562bc9,absent,practice,saw,abc,False,False
64f3036a5b5f2feae0b1f51b,66dd0fe39bfb33794b562bc9,absent,test,blue,blue,True,True
64f3036a5b5f2feae0b1f51b,66dd0fe39bfb33794b562bc9,absent,test,trap,brown,True,False
60e85190b9cffd8fed0a064f,66dd0fe39bfb33794b562bc9,coach,practice,door,door,True,True
60e85190b9cffd8fed0a064f,66dd0fe39bfb33794b562bc9,coach,practice,camp,fair,False,False
60e85190b9cffd8fed0a064f,66dd0fe39bfb33794b562bc9,coach,practice,saw,brush,False,False
60e85190b9cffd8fed0a064f,66dd0fe39bfb33794b562bc9,coach,test,space,space,True,True
60e85190b9cffd8fed0a064f,66dd0fe39bfb33794b562bc9,coach,test,turn,code,True,False
55848744fdf99b574f55ada0,66dd0fe39bfb33794b562bc9,generate,practice,long,long,True,True
55848744fdf99b574f55ada0,66dd0fe39bfb33794b562bc9,generate,practice,camp,camp,True,True
55848744fdf99b574f55ada0,66dd0fe39bfb33794b562bc9,generate,practice,blue,blue,True,True
55848744fdf99b574f55ada0,66dd0fe39bfb33794b562bc9,generate,test,candle,happy,True,False
55848744fdf99b574f55ada0,66dd0fe39bfb33794b562bc9,generate,test,horn,horn,True,True
63cbfe9db653522f0cc71cae,66dd0fe39bfb33794b562bc9,generate,practice,coat,coat,True,True
63cbfe9db653522f0cc71cae,66dd0fe39bfb33794b562bc9,generate,practice,saw,saw,True,True
63cbfe9db653522f0cc71cae,66dd0fe39bfb33794b562bc9,generate,practice,soap,soap,True,True
63cbfe9db653522f0cc71cae,66dd0fe39bfb33794b562bc9,generate,test,turn,turn,True,True
63cbfe9db653522f0cc71cae,66dd0fe39bfb33794b562bc9,generate,test,spider,spider,True,True
6438f8ccc4b7030c16842aee,66dd0fe39bfb33794b562bc9,absent,practice,snow,ice,False,False
6438f8ccc4b7030c16842aee,66dd0fe39bfb33794b562bc9,absent,practice,day,day,True,True
6438f8ccc4b7030c16842aee,66dd0fe39bfb33794b562bc9,absent,practice,gold,gold,True,True
6438f8ccc4b7030c16842aee,66dd0fe39bfb33794b562bc9,absent,test,pot,pot,True,True
6438f8ccc4b7030c16842aee,66dd0fe39bfb33794b562bc9,absent,test,band,band,True,True
62d13440676173259ba7d504,66dd0fe39bfb33794b562bc9,generate,practice,gold,Gold,True,True
62d13440676173259ba7d504,66dd0fe39bfb33794b562bc9,generate,practice,cart,Cart,True,True
62d13440676173259ba7d504,66dd0fe39bfb33794b562bc9,generate,practice,day,Day,True,True
62d13440676173259ba7d504,66dd0fe39bfb33794b562bc9,generate,test,candle,Candle,True,True
62d13440676173259ba7d504,66dd0fe39bfb33794b562bc9,generate,test,soap,Soap,True,True
5cdc899d48d5f100195fafff,66dd0fe39bfb33794b562bc9,absent,practice,ball,ball,True,True
5cdc899d48d5f100195fafff,66dd0fe39bfb33794b562bc9,absent,practice,day,shade,False,False
5cdc899d48d5f100195fafff,66dd0fe39bfb33794b562bc9,absent,practice,trap,castle,False,False
5cdc899d48d5f100195fafff,66dd0fe39bfb33794b562bc9,absent,test,soap,soap,True,True
5cdc899d48d5f100195fafff,66dd0fe39bfb33794b562bc9,absent,test,blood,blood,True,True
5e6b9027bc9dab1425346017,66dd0fe39bfb33794b562bc9,generate,practice,blood,blood,True,True
5e6b9027bc9dab1425346017,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
5e6b9027bc9dab1425346017,66dd0fe39bfb33794b562bc9,generate,practice,spider,spider,True,True
5e6b9027bc9dab1425346017,66dd0fe39bfb33794b562bc9,generate,test,bank,bank,True,True
5e6b9027bc9dab1425346017,66dd0fe39bfb33794b562bc9,generate,test,soap,soap,True,True
5cd2ee8d66bd5c001747f52e,66dd0fe39bfb33794b562bc9,generate,practice,girl,boy,True,False
5cd2ee8d66bd5c001747f52e,66dd0fe39bfb33794b562bc9,generate,practice,long,piece,False,False
5cd2ee8d66bd5c001747f52e,66dd0fe39bfb33794b562bc9,generate,practice,cart,cart,True,True
5cd2ee8d66bd5c001747f52e,66dd0fe39bfb33794b562bc9,generate,test,soap,music,False,False
5cd2ee8d66bd5c001747f52e,66dd0fe39bfb33794b562bc9,generate,test,pot,man,True,False
5c1b927f3c08ba000171621a,66dd0fe39bfb33794b562bc9,generate,practice,bar,bar,True,True
5c1b927f3c08ba000171621a,66dd0fe39bfb33794b562bc9,generate,practice,brush,brush,True,True
5c1b927f3c08ba000171621a,66dd0fe39bfb33794b562bc9,generate,practice,soap,glove,True,False
5c1b927f3c08ba000171621a,66dd0fe39bfb33794b562bc9,generate,test,bank,bank,True,True
5c1b927f3c08ba000171621a,66dd0fe39bfb33794b562bc9,generate,test,pot,pot,True,True
62c493628db4aae8983533eb,66dd0fe39bfb33794b562bc9,absent,practice,snow,icecream,False,False
62c493628db4aae8983533eb,66dd0fe39bfb33794b562bc9,absent,practice,long,extension,True,False
62c493628db4aae8983533eb,66dd0fe39bfb33794b562bc9,absent,practice,tree,horn,True,False
62c493628db4aae8983533eb,66dd0fe39bfb33794b562bc9,absent,test,gold,gold,True,True
62c493628db4aae8983533eb,66dd0fe39bfb33794b562bc9,absent,test,space,space,True,True
5ef7ae31033dea4dde0b24de,66dd0fe39bfb33794b562bc9,generate,practice,saw,brush,False,False
5ef7ae31033dea4dde0b24de,66dd0fe39bfb33794b562bc9,generate,practice,long,short,False,False
5ef7ae31033dea4dde0b24de,66dd0fe39bfb33794b562bc9,generate,practice,door,shoot,True,False
5ef7ae31033dea4dde0b24de,66dd0fe39bfb33794b562bc9,generate,test,coat,rtsho,True,False
5ef7ae31033dea4dde0b24de,66dd0fe39bfb33794b562bc9,generate,test,snow,snow,True,True
647090588c2da260a10bde21,66dd0fe39bfb33794b562bc9,absent,practice,snow,Snow,True,True
647090588c2da260a10bde21,66dd0fe39bfb33794b562bc9,absent,practice,day,Day,True,True
647090588c2da260a10bde21,66dd0fe39bfb33794b562bc9,absent,practice,pit,pit,True,True
647090588c2da260a10bde21,66dd0fe39bfb33794b562bc9,absent,test,coat,Hat,True,False
647090588c2da260a10bde21,66dd0fe39bfb33794b562bc9,absent,test,saw,Gold,True,False
5a606ae1eedc32000142ea79,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
5a606ae1eedc32000142ea79,66dd0fe39bfb33794b562bc9,generate,practice,pit,fuzz,True,False
5a606ae1eedc32000142ea79,66dd0fe39bfb33794b562bc9,generate,practice,tree,tree,True,True
5a606ae1eedc32000142ea79,66dd0fe39bfb33794b562bc9,generate,test,trap,trap,True,True
5a606ae1eedc32000142ea79,66dd0fe39bfb33794b562bc9,generate,test,blue,black,True,False
666355b585eb54794eb9f6c5,66dd0fe39bfb33794b562bc9,coach,practice,tree,tree,True,True
666355b585eb54794eb9f6c5,66dd0fe39bfb33794b562bc9,coach,practice,camp,camp,True,True
666355b585eb54794eb9f6c5,66dd0fe39bfb33794b562bc9,coach,practice,blood,blood,True,True
666355b585eb54794eb9f6c5,66dd0fe39bfb33794b562bc9,coach,test,brush,brush,True,True
666355b585eb54794eb9f6c5,66dd0fe39bfb33794b562bc9,coach,test,bar,bar,True,True
6635ec373cc9a46db56d6832,66dd0fe39bfb33794b562bc9,absent,practice,blue,Black,True,False
6635ec373cc9a46db56d6832,66dd0fe39bfb33794b562bc9,absent,practice,camp,Strap,True,False
6635ec373cc9a46db56d6832,66dd0fe39bfb33794b562bc9,absent,practice,spider,spider,True,True
6635ec373cc9a46db56d6832,66dd0fe39bfb33794b562bc9,absent,test,long,cut,True,False
6635ec373cc9a46db56d6832,66dd0fe39bfb33794b562bc9,absent,test,coat,coat,True,True
5967e9a831394d0001abdb3f,66dd0fe39bfb33794b562bc9,generate,practice,brush,brush,True,True
5967e9a831394d0001abdb3f,66dd0fe39bfb33794b562bc9,generate,practice,day,day,True,True
5967e9a831394d0001abdb3f,66dd0fe39bfb33794b562bc9,generate,practice,space,space,True,True
5967e9a831394d0001abdb3f,66dd0fe39bfb33794b562bc9,generate,test,spider,spider,True,True
5967e9a831394d0001abdb3f,66dd0fe39bfb33794b562bc9,generate,test,blue,blue,True,True
660eb0b257ea5439cd5e020a,66dd0fe39bfb33794b562bc9,coach,practice,candle,CANDLE,True,True
660eb0b257ea5439cd5e020a,66dd0fe39bfb33794b562bc9,coach,practice,horn,HORN,True,True
660eb0b257ea5439cd5e020a,66dd0fe39bfb33794b562bc9,coach,practice,door,SCRATCH,True,False
660eb0b257ea5439cd5e020a,66dd0fe39bfb33794b562bc9,coach,test,band,BAND,True,True
660eb0b257ea5439cd5e020a,66dd0fe39bfb33794b562bc9,coach,test,brush,GREEN,True,False
66880a4761c5caf2b19a1397,66dd0fe39bfb33794b562bc9,coach,practice,bank,bank,True,True
66880a4761c5caf2b19a1397,66dd0fe39bfb33794b562bc9,coach,practice,hole,glove,True,False
66880a4761c5caf2b19a1397,66dd0fe39bfb33794b562bc9,coach,practice,band,ball,False,False
66880a4761c5caf2b19a1397,66dd0fe39bfb33794b562bc9,coach,test,spider,spider,True,True
66880a4761c5caf2b19a1397,66dd0fe39bfb33794b562bc9,coach,test,day,day,True,True
6640edf60de1f01b4cc686dd,66dd0fe39bfb33794b562bc9,absent,practice,saw,sore,True,False
6640edf60de1f01b4cc686dd,66dd0fe39bfb33794b562bc9,absent,practice,coat,coat,True,True
6640edf60de1f01b4cc686dd,66dd0fe39bfb33794b562bc9,absent,practice,spider,spider,True,True
6640edf60de1f01b4cc686dd,66dd0fe39bfb33794b562bc9,absent,test,door,door,True,True
6640edf60de1f01b4cc686dd,66dd0fe39bfb33794b562bc9,absent,test,turn,dry,True,False
5ceac2dd06aa230001363420,66dd0fe39bfb33794b562bc9,absent,practice,trap,Pit,False,False
5ceac2dd06aa230001363420,66dd0fe39bfb33794b562bc9,absent,practice,tree,Tree,True,True
5ceac2dd06aa230001363420,66dd0fe39bfb33794b562bc9,absent,practice,soap,Live,True,False
5ceac2dd06aa230001363420,66dd0fe39bfb33794b562bc9,absent,test,horn,horn,True,True
5ceac2dd06aa230001363420,66dd0fe39bfb33794b562bc9,absent,test,candle,cake,True,False
596275bf0b835400010a75e6,66dd0fe39bfb33794b562bc9,generate,practice,gold,gold,True,True
596275bf0b835400010a75e6,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
596275bf0b835400010a75e6,66dd0fe39bfb33794b562bc9,generate,practice,girl,girl,True,True
596275bf0b835400010a75e6,66dd0fe39bfb33794b562bc9,generate,test,band,first,True,False
596275bf0b835400010a75e6,66dd0fe39bfb33794b562bc9,generate,test,cart,back,True,False
6658e56b488052210af6f6dc,66dd0fe39bfb33794b562bc9,generate,practice,saw,BRUSH,True,False
6658e56b488052210af6f6dc,66dd0fe39bfb33794b562bc9,generate,practice,street,SWITCH,True,False
6658e56b488052210af6f6dc,66dd0fe39bfb33794b562bc9,generate,practice,common,COMMON,True,True
6658e56b488052210af6f6dc,66dd0fe39bfb33794b562bc9,generate,test,space,SPACE,True,True
6658e56b488052210af6f6dc,66dd0fe39bfb33794b562bc9,generate,test,candle,CARD,True,False
57b248d52075e2000113ba3d,66dd0fe39bfb33794b562bc9,generate,practice,saw,fairy,True,False
57b248d52075e2000113ba3d,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
57b248d52075e2000113ba3d,66dd0fe39bfb33794b562bc9,generate,practice,hole,look,True,False
57b248d52075e2000113ba3d,66dd0fe39bfb33794b562bc9,generate,test,gold,person,False,False
57b248d52075e2000113ba3d,66dd0fe39bfb33794b562bc9,generate,test,street,switch,True,False
63468b1061ea9fad9573cee9,66dd0fe39bfb33794b562bc9,coach,practice,tree,tree,True,True
63468b1061ea9fad9573cee9,66dd0fe39bfb33794b562bc9,coach,practice,blue,ink,True,False
63468b1061ea9fad9573cee9,66dd0fe39bfb33794b562bc9,coach,practice,spider,black,True,False
63468b1061ea9fad9573cee9,66dd0fe39bfb33794b562bc9,coach,test,candle,candle,True,True
63468b1061ea9fad9573cee9,66dd0fe39bfb33794b562bc9,coach,test,cart,trolley,True,False
66b732e2824f3862c1739187,66dd0fe39bfb33794b562bc9,absent,practice,coat,coat,True,True
66b732e2824f3862c1739187,66dd0fe39bfb33794b562bc9,absent,practice,candle,party,True,False
66b732e2824f3862c1739187,66dd0fe39bfb33794b562bc9,absent,practice,blue,water,True,False
66b732e2824f3862c1739187,66dd0fe39bfb33794b562bc9,absent,test,trap,pit,True,False
66b732e2824f3862c1739187,66dd0fe39bfb33794b562bc9,absent,test,pit,mac,True,False
603b6d6bbabbb5825dfc069d,66dd0fe39bfb33794b562bc9,generate,practice,blood,Bloodorange,False,False
603b6d6bbabbb5825dfc069d,66dd0fe39bfb33794b562bc9,generate,practice,ball,basketcase,False,False
603b6d6bbabbb5825dfc069d,66dd0fe39bfb33794b562bc9,generate,practice,bank,Notebook,True,False
603b6d6bbabbb5825dfc069d,66dd0fe39bfb33794b562bc9,generate,test,day,day,True,True
